,particle_id,particle_type,vx,vy,vz,px,py,pz,q,nhits,pt
5461,360294086223069184,-211,-0.0248511,-0.0030815,-47.8094,0.0267484,-0.179645,-0.76588,-1,12,0.18162544
5462,360294154942545920,211,-0.0248511,-0.0030815,-47.8094,0.221432,0.240245,0.665354,1,12,0.32672587
5463,360295804209987584,211,-12.2302,-13.2183,-69.6788,-0.23559,-0.397248,-0.262974,1,12,0.46185347
5464,360295872929464320,-211,-12.2302,-13.2183,-69.6788,-0.17001,-0.0419105,-0.463775,-1,9,0.17509966
5465,360296491404754944,-211,-0.267985,0.248678,-45.4594,-0.739562,0.405553,2.56026,-1,11,0.8434602
5466,360296560124231680,211,-0.267985,0.248678,-45.4594,-0.544691,-0.133891,1.655,1,13,0.56090564
5467,360296628843708416,-211,-0.267985,0.248678,-45.4594,-0.690974,-0.216283,6.5503,-1,17,0.7240327
5468,360298209391673344,-13,-0.320437,0.492148,-43.917,-0.0571235,0.846488,3.01557,1,11,0.8484133
5469,360298346830626816,211,-0.267985,0.248678,-45.4594,-0.322991,0.808254,3.2144,1,12,0.8704009
5470,360298415550103552,-211,-0.267985,0.248678,-45.4594,-0.743436,0.436928,5.2972,-1,4,0.86232424
5471,360298415566884865,2212,-92.9586,50.1992,602.0,0.227194,0.147825,0.189195,1,8,0.27105227
5472,360298415566888962,2212,-92.9586,50.1992,602.0,-0.0525431,-0.166429,-0.340917,1,9,0.17452618
5473,360298484269580288,-211,0.0600427,0.07818,-47.3004,1.40794,1.15833,4.70556,-1,10,1.8231905
5474,360298552989057024,211,0.0600427,0.07818,-47.3004,0.608557,0.279069,4.5702,1,16,0.6694932
5475,360298621708533760,211,0.0142,0.0371976,-47.5649,0.190728,0.152669,0.917087,1,4,0.24430512
5476,360298690428010496,211,0.0142,0.0371976,-47.5649,0.149934,0.632409,3.10931,1,4,0.6499395
5477,360298759147487232,-211,0.0142,0.0371976,-47.5649,0.548938,0.365914,3.23377,-1,2,0.65971655
5478,360298621725315073,211,61.3338,40.7916,229.408,0.0968119,0.224857,0.0890796,1,8,0.24481261
5479,360298621725319170,2212,61.3338,40.7916,229.408,-0.162286,0.0931244,0.051983,1,4,0.18710665
5480,360298690444791809,211,87.7939,241.548,1182.66,0.13933,0.0335178,-0.149696,1,0,0.1433049
5481,360298690444795906,2212,87.7939,241.548,1182.66,-0.0954534,-0.07963,0.203125,1,1,0.12430723
5482,360298690444800002,211,87.7939,241.548,1182.66,0.22538,0.133686,-0.0366876,1,0,0.26204598
5483,360298759164268545,-211,101.556,75.5153,570.569,0.0593117,-0.259129,0.109213,-1,7,0.26583022
5484,360298827866963968,211,56.8191,72.4092,304.818,0.741122,0.826234,4.0181,1,9,1.1099209
5485,360298896586440704,-211,56.8191,72.4092,304.818,0.00423134,0.12338,0.605612,-1,1,0.12345254
5486,360298965305917440,211,10.8373,16.3778,57.912,0.255328,0.720249,3.94787,1,11,0.7641669
5487,360299034025394176,-211,10.8373,16.3778,57.912,0.335364,0.173114,1.8187,-1,10,0.37740892
5488,360299102744870912,-13,0.0808833,0.101735,-47.1575,0.532663,0.0628339,2.73647,1,12,0.53635615
5489,360299515061731328,-211,0.0808833,0.101735,-47.1575,0.742662,0.492517,4.30818,-1,11,0.891134
5490,360299858659115008,211,7.25533,11.134,13.1218,0.205984,0.354661,1.09925,1,9,0.4101388
5491,360299858675896321,211,435.004,341.598,1500.0,0.000797803,-0.361428,0.106762,1,2,0.3614289
5492,364791982133870592,-211,-0.0079628,-0.0172471,-39.8718,-0.0954692,0.189636,1.65506,-1,12,0.21231152
5493,364792050853347328,211,-0.0079628,-0.0172471,-39.8718,0.226381,0.453319,-0.603459,1,11,0.5067016
5494,364792119572824064,211,-0.0079628,-0.0172471,-39.8718,0.592785,0.0178003,-2.98905,1,12,0.5930522
5495,364792188292300800,-211,-0.0079628,-0.0172471,-39.8718,-0.681874,0.173346,-15.9435,-1,12,0.70356303
5496,364792463170207744,211,-0.0079628,-0.0172471,-39.8718,-0.893388,-0.409627,-12.9308,1,12,0.98282063
5497,364792531889684480,-211,-0.0079628,-0.0172471,-39.8718,-0.0519857,-0.27201,-1.10542,-1,5,0.2769331
5498,364792600609161216,211,-0.0079628,-0.0172471,-39.8718,-0.645782,0.0854175,0.16855,1,11,0.6514066
5499,364792669328637952,-211,-0.0079628,-0.0172471,-39.8718,0.502442,0.335699,5.82233,-1,16,0.6042696
5500,364792738048114688,211,-0.0079628,-0.0172471,-39.8718,0.499561,-0.44432,3.81391,1,10,0.6685667
5501,364793493962358784,2212,-0.0079628,-0.0172471,-39.8718,0.182337,-0.511965,0.0230122,1,11,0.5434657
5502,364793562681835520,-211,-0.0079628,-0.0172471,-39.8718,-0.32411,0.0833016,0.191333,-1,5,0.33464378
5503,364793700120788992,-211,-0.0079628,-0.0172471,-39.8718,-0.101242,0.00515945,-0.952582,-1,0,0.10137338
5504,364793837559742464,211,-0.0079628,-0.0172471,-39.8718,-0.236962,0.194993,-0.987744,1,11,0.30687663
5505,364793906279219200,-321,-0.0079628,-0.0172471,-39.8718,-0.197735,0.0301485,-0.292943,-1,8,0.20002015
5506,364793974998695936,211,-0.0079628,-0.0172471,-39.8718,-0.0756621,-0.262259,-0.668483,1,10,0.2729552
5507,364794043718172672,-211,-0.0079628,-0.0172471,-39.8718,0.244553,-0.301603,0.0847138,-1,11,0.3882918
5508,364792050886918146,-211,494.943,428.589,-844.244,-0.260852,-0.0639576,-0.023599,-1,4,0.26857838
5509,364792050870128641,211,502.63,429.93,-841.966,-0.0112981,-0.131422,0.0139039,1,0,0.13190675
5510,364792050870132738,-211,502.63,429.93,-841.966,0.0918448,-0.0500314,-0.021982,-1,0,0.10458779
5511,364792050870136834,2212,502.63,429.93,-841.966,-0.167168,-0.0315476,-0.0496868,1,0,0.17011876
5512,364792050870145026,2212,502.63,429.93,-841.966,-0.139852,0.0211311,-0.00658263,1,0,0.14143941
5513,364792531906465793,-211,73.6786,-353.686,-1500.0,-0.0997356,-0.0843138,0.0115148,-1,0,0.13059865
5514,364792531906469890,2212,73.6786,-353.686,-1500.0,-0.0668465,-0.216874,0.179672,1,1,0.22694226
5515,364793562698616833,2212,-199.509,14.0112,74.5731,0.221547,0.141587,-0.034782,1,7,0.26292574
5516,364794730912940032,211,-0.0079628,-0.0172471,-39.8718,0.117863,-0.0483739,2.78502,1,0,0.12740377
5517,364794799632416768,-211,-0.0079628,-0.0172471,-39.8718,-0.0546024,0.158627,0.716219,-1,9,0.16776158
5518,364795074510323712,-211,-0.0079628,-0.0172471,-39.8718,0.0654444,-0.289926,-5.76146,-1,14,0.29722053
5519,364795555546660864,211,-0.0079628,-0.0172471,-39.8718,-0.158156,-0.0502211,-0.210085,1,7,0.16593817
5520,364795624266137600,-211,-0.0079628,-0.0172471,-39.8718,-0.247967,-0.296856,-0.174173,-1,13,0.38679597
5521,369295444322287616,211,-0.00944801,0.0109673,88.3177,-0.333486,0.218185,0.578217,1,9,0.39851928
5522,369295513041764352,-211,-0.00944801,0.0109673,88.3177,0.203688,-0.324332,1.00085,-1,6,0.3829883
5523,369295650480717824,-2212,-0.00944801,0.0109673,88.3177,-0.126,-0.0831274,-3.00464,-1,14,0.15095088
5524,369295994078101504,-321,-0.00944801,0.0109673,88.3177,-0.532932,-0.219107,2.17687,-1,13,0.57621557
5525,369296131517054976,321,-0.00944801,0.0109673,88.3177,-0.19792,-0.211042,3.69264,1,11,0.28932863
5526,369296681272868864,-321,-0.00944801,0.0109673,88.3177,1.01914,0.782974,9.83231,-1,11,1.2851827
5527,369296749992345600,211,-0.00944801,0.0109673,88.3177,0.53766,0.0703721,0.12648,1,12,0.5422458
5528,369296818711822336,321,-0.00944801,0.0109673,88.3177,0.584239,0.292841,0.255664,1,5,0.653522
5529,369296887431299072,-211,-0.00944801,0.0109673,88.3177,0.109994,-0.238761,0.220212,-1,12,0.26287922
5530,369296956150775808,211,-0.00944801,0.0109673,88.3177,-0.561671,0.0952256,-1.00498,1,11,0.5696861
5531,369297024870252544,-211,-0.00944801,0.0109673,88.3177,0.286656,-0.297007,-0.94903,-1,17,0.41277695
5532,369297299748159488,211,-0.00944801,0.0109673,88.3177,-0.0772463,0.29806,-0.673317,1,15,0.30790704
5533,369297368467636224,-211,-0.00944801,0.0109673,88.3177,-0.271837,-0.454071,-4.65525,-1,12,0.5292219
5534,369297437187112960,211,-0.00944801,0.0109673,88.3177,0.489929,-0.555482,-0.548833,1,12,0.7406691
5535,369297505906589696,-211,-0.00944801,0.0109673,88.3177,-0.213234,0.0225971,0.547515,-1,10,0.21442801
5536,369297643345543168,2212,-0.00944801,0.0109673,88.3177,0.161565,0.409101,6.34353,1,12,0.4398487
5537,369295513058545665,-211,269.32,-241.074,1038.11,-0.121141,-0.0237859,0.307638,-1,0,0.12345409
5538,369295513058549762,211,269.32,-241.074,1038.11,-0.139123,-0.153076,-0.1944,1,0,0.20685132
5539,369298811576647680,211,-0.00944801,0.0109673,88.3177,-0.0281744,0.317108,-6.39383,1,15,0.31835717
5540,369302178831007744,211,-0.499211,-1.03273,100.235,-0.169778,-0.109729,0.684771,1,11,0.202151
5541,369302247550484480,-211,-0.499211,-1.03273,100.235,0.13538,0.0364257,0.152257,-1,1,0.14019477
5542,373798975230181376,211,-0.0149276,0.00364748,-42.6512,-0.107523,0.488744,1.70295,1,10,0.5004317
5543,373799043949658112,-211,-0.0149276,0.00364748,-42.6512,-0.636918,0.0461054,-0.672725,-1,9,0.6385846
5544,373799112669134848,321,-0.0149276,0.00364748,-42.6512,0.134346,0.340408,-0.221401,1,14,0.36595964
5545,373799181388611584,-211,-0.0149276,0.00364748,-42.6512,-0.36758,-0.364263,-1.21028,-1,13,0.51749647
5546,373799250108088320,211,-0.0149276,0.00364748,-42.6512,-0.16323,-0.52046,-2.61685,1,13,0.54545635
5547,373799318827565056,-211,-0.0149276,0.00364748,-42.6512,-0.0845409,-0.0574601,-1.22992,-1,0,0.10221951
5548,373799662424948736,211,-0.0149276,0.00364748,-42.6512,0.709634,-0.316702,-6.3635,1,15,0.7770976
5549,373799731144425472,-211,-0.0149276,0.00364748,-42.6512,-0.297085,0.194265,0.0255735,-1,11,0.3549625
5550,373799799863902208,211,-0.0149276,0.00364748,-42.6512,-0.371871,0.168433,0.66323,1,11,0.40823734
5551,373799937302855680,211,-0.0149276,0.00364748,-42.6512,0.293637,0.230745,4.87828,1,10,0.3734514
5552,373800280900239360,211,-0.0149276,0.00364748,-42.6512,-0.173485,0.083705,5.2453,1,13,0.19262287
5553,373800349619716096,-211,-0.0149276,0.00364748,-42.6512,0.117143,-0.107259,0.475025,-1,9,0.15883002
5554,373800418339192832,211,-0.0149276,0.00364748,-42.6512,-0.361469,-0.673731,9.5648,1,11,0.76457393
5555,373800487058669568,-211,-0.0149276,0.00364748,-42.6512,0.622385,-0.431856,6.56714,-1,1,0.7575373
5556,373800555778146304,-321,-0.0149276,0.00364748,-42.6512,-0.00288368,-0.177095,-0.080048,-1,9,0.17711847
5557,373800624497623040,211,-0.0149276,0.00364748,-42.6512,0.360268,-0.0248474,-0.487791,1,10,0.36112386
5558,373800693217099776,211,-0.0149276,0.00364748,-42.6512,0.248491,0.126081,-0.520528,1,13,0.2786471
5559,373800761936576512,-211,-0.0149276,0.00364748,-42.6512,-0.211023,-0.40182,-0.519687,-1,12,0.45386124
5560,373800830656053248,211,-0.0149276,0.00364748,-42.6512,0.260541,0.00428687,-0.523698,1,15,0.26057625
5561,373800899375529984,-211,-0.0149276,0.00364748,-42.6512,-0.389268,-0.13988,-2.1213,-1,13,0.41363752
5562,373800968095006720,211,-0.0149276,0.00364748,-42.6512,0.46733,0.382166,-8.64771,1,14,0.60369545
5563,373801311692390400,211,-0.0149276,0.00364748,-42.6512,-0.221202,0.15718,0.11116,1,10,0.27135932
5564,373801380411867136,-211,-0.0149276,0.00364748,-42.6512,0.58357,0.185679,0.374456,-1,10,0.61239743
5565,373801449131343872,211,-0.0149276,0.00364748,-42.6512,-0.594694,-0.062606,-0.0616563,1,10,0.5979803
5566,373801517850820608,-211,-0.0149276,0.00364748,-42.6512,0.090191,-0.24153,0.309098,-1,2,0.25782
5567,373799937319636993,2212,171.166,103.452,2577.96,-0.0541279,-0.381758,0.0342458,1,0,0.3855762
5568,373800487092228097,2212,50.9885,-193.391,612.409,0.178776,0.295071,0.0771004,1,0,0.345004
5569,373800487092232194,2212,50.9885,-193.391,612.409,0.110842,-0.0335377,-0.19514,1,0,0.115804695
5570,373800487092236290,2212,50.9885,-193.391,612.409,-0.19169,-0.19432,0.10642,1,6,0.2729566
5571,373800487075450881,211,62.0121,-40.6162,600.0,0.0377081,-0.102078,0.00820539,1,0,0.10882012
5572,373800487075463170,2212,62.0121,-40.6162,600.0,-0.0626824,0.22602,0.0196151,1,5,0.2345509
5573,373800624514404353,-211,575.806,-566.991,-1220.0,-0.205652,0.111162,-0.0533178,-1,0,0.23377283
5574,373800624514408450,-211,575.806,-566.991,-1220.0,-0.103722,-0.124029,0.0970154,-1,1,0.16168317
5575,373800624514412546,2212,575.806,-566.991,-1220.0,-0.00455597,0.153446,0.023173,1,0,0.15351363
5576,373801517867601921,211,13.7622,-32.736,-0.0627909,-0.0399508,-0.25389,0.229089,1,12,0.257014
5577,373801517867606018,2212,13.7622,-32.736,-0.0627909,0.174606,0.0712882,-0.0332918,1,7,0.18859816
5578,373802479923494912,211,-0.0149276,0.00364748,-42.6512,0.10889,-0.0480372,-2.36133,1,0,0.11901514
5579,373802548642971648,-211,-0.0149276,0.00364748,-42.6512,0.136308,-0.250482,-4.75958,-1,14,0.28516853
5580,373802617362448384,211,-0.0149276,0.00364748,-42.6512,0.0802761,-0.478216,-4.40551,1,14,0.48490697
5581,373802686081925120,-211,-0.0149276,0.00364748,-42.6512,-0.149051,-0.127185,-1.30567,-1,13,0.19593933
5582,378302506138075136,-211,0.00694758,-0.0161361,-42.0702,0.67571,0.0966671,1.41834,-1,11,0.6825896
5583,378302574857551872,211,0.00694758,-0.0161361,-42.0702,0.139404,0.710692,-2.9193,1,10,0.7242352
5584,378303055893889024,-2212,0.00694758,-0.0161361,-42.0702,-1.11048,-0.175869,-18.3822,-1,14,1.12432
5585,378303468210749440,-211,0.00694758,-0.0161361,-42.0702,0.302059,-0.15111,1.49493,-1,15,0.33774823
5586,378303536930226176,211,0.00694758,-0.0161361,-42.0702,0.249336,-0.544663,4.06004,1,5,0.5990211
5587,378303605649702912,211,0.00694758,-0.0161361,-42.0702,1.62091,0.612793,-3.49399,1,14,1.7328775
5588,378303674369179648,211,0.00694758,-0.0161361,-42.0702,-0.195784,-0.279035,-1.1935,1,4,0.34086934
5589,378303743088656384,-211,0.00694758,-0.0161361,-42.0702,0.633904,0.0963618,-2.29749,-1,13,0.6411863
5590,378303811808133120,-211,0.00694758,-0.0161361,-42.0702,0.287136,0.028801,-0.341976,-1,5,0.2885768
5591,378304086686040064,-211,0.00694758,-0.0161361,-42.0702,-0.0361176,0.429541,-6.24226,-1,15,0.43105677
5592,378304705161330688,-211,0.00694758,-0.0161361,-42.0702,-0.326806,-0.324768,10.6368,-1,13,0.46073467
5593,378303536947007489,2212,35.6352,-88.0067,602.5,-0.37939,-0.054654,0.0328363,1,7,0.38330644
5594,378303674385960961,211,-188.811,-171.974,-936.252,-0.0737655,-0.152087,0.164428,1,4,0.16903196
5595,378303743105437697,2212,671.372,328.058,-2750.0,0.252669,-0.176304,-0.0587551,1,0,0.30809855
5596,378303811824914433,-211,241.09,89.7665,-351.546,-0.0511393,0.118425,0.256454,-1,0,0.12899499
5597,378306354428772352,-211,0.00694758,-0.0161361,-42.0702,0.0798243,0.0968421,-1.49705,-1,0,0.12550025
5598,378306423148249088,211,0.00694758,-0.0161361,-42.0702,-0.190713,-0.382915,-10.5842,1,12,0.42777956
5599,378306491867725824,-211,0.00694758,-0.0161361,-42.0702,-0.288899,-0.0854441,-2.57543,-1,13,0.30126953
5600,378306766745632768,211,0.00694758,-0.0161361,-42.0702,-0.295218,-0.0169841,0.170582,1,14,0.29570615
5601,378306835465109504,-211,0.00694758,-0.0161361,-42.0702,-0.348375,-0.13443,0.523947,-1,12,0.37341204
5602,378306972904062976,-211,-7.64957,0.684397,-1.01602,0.0503891,0.105649,0.518995,-1,1,0.117050305
5603,378308484732551168,211,-192.886,-88.1653,15.4145,-0.347708,-0.322788,0.12232,1,8,0.47443962
5604,378308553452027904,-211,-192.886,-88.1653,15.4145,-1.62733,-0.579777,0.46627,-1,7,1.7275254
5605,378308965768888320,-211,1.04627,0.491137,56.0845,0.255584,0.101956,6.20916,-1,12,0.27516943
5606,378309584244178944,211,0.00694758,-0.0161361,-42.0702,-0.868357,-0.209957,-0.222871,1,14,0.89337885
5607,378309652963655680,-211,0.00694758,-0.0161361,-42.0702,0.0154133,0.155933,0.105565,-1,7,0.1566929
5608,378309859122085888,-2212,29.4998,7.36969,297.362,0.4079,0.0228179,3.99762,-1,12,0.40853775
5609,387309705392816128,-211,0.0104768,-0.0166053,-74.3369,0.326659,0.797696,18.9864,-1,1,0.86198896
5610,387309980270723072,-211,0.0104768,-0.0166053,-74.3369,0.00478155,-0.193585,0.289234,-1,9,0.19364403
5611,387310048990199808,321,0.0104768,-0.0166053,-74.3369,0.535547,0.402734,2.36928,1,10,0.6700786
5612,387310461307060224,-211,0.0104768,-0.0166053,-74.3369,-0.193292,-0.0886366,-1.28561,-1,11,0.21264583
5613,387310530026536960,211,0.0104768,-0.0166053,-74.3369,0.0768116,0.367873,-0.932751,1,13,0.37580657
5614,387310598746013696,-211,0.0104768,-0.0166053,-74.3369,0.0034589,-0.339628,1.36322,-1,16,0.33964562
5615,387310667465490432,-211,0.0104768,-0.0166053,-74.3369,-0.307861,0.549217,0.833558,-1,12,0.6296171
5616,387310736184967168,211,0.0104768,-0.0166053,-74.3369,-0.144132,-0.37001,9.8443,1,16,0.3970912
5617,387310804904443904,-321,0.0104768,-0.0166053,-74.3369,-0.126246,-0.484537,3.94984,-1,10,0.50071365
5618,387311492099211264,-321,0.0104768,-0.0166053,-74.3369,-0.290301,0.314337,-10.0272,-1,12,0.4278813
5619,387311698257641472,-211,0.0104768,-0.0166053,-74.3369,-0.00653838,0.147521,0.684895,-1,0,0.14766583
5620,387311766977118208,211,0.0104768,-0.0166053,-74.3369,0.213149,-0.064036,0.619271,1,15,0.22256033
5621,387312522891362304,211,0.0104768,-0.0166053,-74.3369,-0.114562,-0.111192,2.37333,1,0,0.15964997
5622,387312591610839040,-211,0.0104768,-0.0166053,-74.3369,-0.264218,-0.00933169,1.49592,-1,13,0.26438275
5623,387310804921225217,-211,-28.8356,-197.91,1497.57,-0.149378,0.0356617,0.102426,-1,1,0.15357585
5624,387312522908143617,2212,-33.5423,-27.395,570.569,0.0072079,-0.176795,-0.186064,1,8,0.17694187
5625,387312522908147714,211,-33.5423,-27.395,570.569,0.0802369,-0.221858,-0.0764953,1,6,0.23592144
5626,387312866488745984,-211,-0.130307,0.20072,-76.2076,0.0492054,-0.154371,-0.0321831,-1,7,0.16202338
5627,387313003927699456,211,0.0104768,-0.0166053,-74.3369,0.144896,-0.405041,-9.66654,1,11,0.43017796
5628,387313278805606400,211,0.0104768,-0.0166053,-74.3369,0.113499,0.173584,-3.381,1,13,0.20739679
5629,387313347525083136,-211,0.0104768,-0.0166053,-74.3369,-0.144368,0.0720943,-0.580632,-1,9,0.16136824
5630,387313416244559872,211,0.0104768,-0.0166053,-74.3369,-0.189115,0.0189573,-1.30224,1,1,0.19006279
5631,387313484964036608,-211,0.0104768,-0.0166053,-74.3369,0.226596,0.0166206,-0.77065,-1,12,0.22720474
5632,387313416261341185,2212,-35.0879,5.46652,-317.836,0.153043,-0.175655,-0.720866,1,7,0.2329739
5633,387313416261345282,-211,-35.0879,5.46652,-317.836,-0.545239,0.364504,-0.295067,-1,10,0.65585726
5634,387313828561420288,211,-52.8337,-147.253,248.768,-0.098761,-0.536516,0.687823,1,10,0.54553014
5635,387313897280897024,-211,-52.8337,-147.253,248.768,-0.131368,-0.104681,0.719254,-1,7,0.16797519
5636,387315477828861952,-2212,-13.7164,-5.59227,-137.313,-0.272349,-0.0443698,-0.891946,-1,10,0.27593958
5637,391813442459140096,-211,0.0135566,0.0158241,-20.5401,0.271496,-2.67518,-13.4289,-1,1,2.6889212
5638,391813511178616832,-211,0.0135566,0.0158241,-20.5401,0.975896,1.01782,-10.5213,-1,14,1.4100817
5639,391813579898093568,211,0.0135566,0.0158241,-20.5401,0.336971,-0.901311,-4.09613,1,4,0.96224266
5640,391813648617570304,211,0.0135566,0.0158241,-20.5401,0.0877628,0.277716,-0.103317,1,14,0.29125333
5641,391813717337047040,-211,0.0135566,0.0158241,-20.5401,0.986208,0.10631,-0.414298,-1,14,0.9919214
5642,391813786056523776,211,0.0135566,0.0158241,-20.5401,-0.331527,0.236354,5.54434,1,0,0.40715274
5643,391814060934430720,211,0.0135566,0.0158241,-20.5401,0.105344,-0.201031,0.639426,1,16,0.22695994
5644,391814129653907456,-211,0.0135566,0.0158241,-20.5401,0.100143,0.103779,1.73242,-1,0,0.14421755
5645,391814198373384192,211,0.0135566,0.0158241,-20.5401,0.622292,0.00317633,2.71405,1,6,0.6223001
5646,391814267092860928,-211,0.0135566,0.0158241,-20.5401,-0.297019,0.502163,1.10627,-1,9,0.5834278
5647,391814335812337664,321,0.0135566,0.0158241,-20.5401,0.62408,0.507529,3.52699,1,12,0.8044014
5648,391814404531814400,321,0.0135566,0.0158241,-20.5401,0.406972,0.290569,2.2498,1,6,0.5000565
5649,391814473251291136,-321,0.0135566,0.0158241,-20.5401,-1.09457,-0.191367,2.26241,-1,10,1.1111728
5650,391814541970767872,2212,0.0135566,0.0158241,-20.5401,-1.56291,-0.838054,0.838675,1,12,1.7734209
5651,391814610690244608,211,0.0135566,0.0158241,-20.5401,-0.725596,0.0363917,0.228234,1,11,0.726508
5652,391814679409721344,-211,0.0135566,0.0158241,-20.5401,-1.17664,-0.144177,-2.03796,-1,11,1.1854403
5653,391814748129198080,2212,0.0135566,0.0158241,-20.5401,-0.3742,0.310248,-2.05446,1,10,0.48608583
5654,391814816848674816,-2212,0.0135566,0.0158241,-20.5401,-0.570175,0.640278,-3.7616,-1,0,0.85735375
5655,391814885568151552,211,0.0135566,0.0158241,-20.5401,-0.440596,0.219724,-2.04746,1,6,0.4923449
5656,391814954287628288,-211,0.0135566,0.0158241,-20.5401,0.188463,0.180126,-2.97039,-1,10,0.26069844
5657,391815023007105024,2212,0.0135566,0.0158241,-20.5401,-1.34257,1.43699,-7.15413,1,14,1.9665793
5658,391815160446058496,-211,0.0135566,0.0158241,-20.5401,-0.0381818,0.32311,-0.786946,-1,14,0.32535815
5659,391815435323965440,211,0.0135566,0.0158241,-20.5401,1.07255,0.0939182,-1.40898,1,10,1.0766542
5660,391815504043442176,-211,0.0135566,0.0158241,-20.5401,2.01563,-1.4102,-9.72041,-1,14,2.459965
5661,391815572762918912,211,0.0135566,0.0158241,-20.5401,0.0278413,-0.359575,-6.53841,1,16,0.36065125
5662,391815641482395648,-211,0.0135566,0.0158241,-20.5401,0.192903,0.376822,-0.973972,-1,11,0.42332774
5663,391815710201872384,-321,0.0135566,0.0158241,-20.5401,-1.28087,-0.579227,0.0535284,-1,12,1.4057496
5664,391815778921349120,2212,0.0135566,0.0158241,-20.5401,-1.59295,0.892259,-0.072985,1,11,1.8258193
5665,391815847640825856,211,0.0135566,0.0158241,-20.5401,0.00488791,0.177873,-1.87367,1,12,0.17794015
5666,391816122518732800,-211,0.0135566,0.0158241,-20.5401,-0.709512,0.236528,12.5974,-1,13,0.74789894
5667,391816191238209536,211,0.0135566,0.0158241,-20.5401,-0.947408,-0.458903,7.11461,1,13,1.0526984
5668,391816259957686272,-211,0.0135566,0.0158241,-20.5401,0.0836498,0.16774,2.71336,-1,14,0.18744065
5669,391816328677163008,211,0.0135566,0.0158241,-20.5401,-0.305427,1.05713,9.05046,1,10,1.1003679
5670,391816397396639744,-211,0.0135566,0.0158241,-20.5401,-1.122,0.320028,4.96547,-1,11,1.1667484
5671,391816466116116480,211,0.0135566,0.0158241,-20.5401,0.179986,0.856726,7.13688,1,11,0.8754281
5672,391816534835593216,-211,0.0135566,0.0158241,-20.5401,0.119869,0.15892,2.1036,-1,10,0.19905815
5673,391816603555069952,321,0.0135566,0.0158241,-20.5401,-0.679281,0.398262,3.91637,1,6,0.7874232
5674,391816740994023424,-2212,0.0135566,0.0158241,-20.5401,-0.0763003,-0.54369,0.465789,-1,12,0.54901785
5675,391816809713500160,2212,0.0135566,0.0158241,-20.5401,0.793455,0.202022,1.97343,1,12,0.81876963
5676,391816947152453632,-211,0.0135566,0.0158241,-20.5401,0.0990882,-0.0209511,0.751708,-1,0,0.101278916
5677,391817015871930368,321,0.0135566,0.0158241,-20.5401,-0.225524,-0.135728,0.919638,1,10,0.26321694
5678,391817359469314048,211,0.0135566,0.0158241,-20.5401,0.165837,0.000510106,-1.63297,1,1,0.1658378
5679,391817428188790784,211,0.0135566,0.0158241,-20.5401,0.204464,-0.159029,-4.81331,1,16,0.2590285
5680,391817496908267520,211,0.0135566,0.0158241,-20.5401,-0.408998,-1.03769,-6.91165,1,13,1.1153833
5681,391817565627744256,-321,0.0135566,0.0158241,-20.5401,-0.484061,-0.628444,-0.92973,-1,12,0.7932572
5682,391817634347220992,-211,0.0135566,0.0158241,-20.5401,0.121098,-0.0145362,0.142713,-1,0,0.121967316
5683,391817703066697728,211,0.0135566,0.0158241,-20.5401,0.234444,0.418766,-0.206735,1,11,0.479926
5684,391817771786174464,211,0.0135566,0.0158241,-20.5401,0.0899788,0.20591,2.77178,1,13,0.22471116
5685,391817840505651200,-211,0.0135566,0.0158241,-20.5401,0.246007,-0.141936,0.189769,-1,11,0.28401634
5686,391817909225127936,211,0.0135566,0.0158241,-20.5401,0.024935,0.154071,0.644449,1,8,0.15607572
5687,391818115383558144,-211,0.0135566,0.0158241,-20.5401,-0.0586031,-0.223187,-0.455196,-1,11,0.23075259
5688,391818252822511616,2212,0.0135566,0.0158241,-20.5401,-0.525211,-1.01591,1.05534,1,14,1.1436431
5689,391818527700418560,-321,0.0135566,0.0158241,-20.5401,-0.0466579,-1.52382,2.0149,-1,6,1.5245342
5690,391818596419895296,-211,0.0135566,0.0158241,-20.5401,0.0861763,-0.682712,0.988719,-1,8,0.68812937
5691,391818665139372032,-211,0.0135566,0.0158241,-20.5401,-1.04889,0.4839,12.3884,-1,9,1.1551318
5692,391818733858848768,211,0.0135566,0.0158241,-20.5401,-0.244102,-0.404854,4.48816,1,12,0.47275
5693,391818802578325504,211,0.0135566,0.0158241,-20.5401,-0.276718,-0.0489202,4.07917,1,11,0.28100896
5694,391818871297802240,-211,0.0135566,0.0158241,-20.5401,-0.145191,0.182593,0.223846,-1,8,0.2332823
5695,391818940017278976,211,0.0135566,0.0158241,-20.5401,-0.237861,-0.749515,5.71983,1,14,0.7863527
5696,391819008736755712,-211,0.0135566,0.0158241,-20.5401,-0.293256,0.473066,0.764125,-1,10,0.5565883
5697,391819077456232448,2212,0.0135566,0.0158241,-20.5401,0.369837,-0.23094,1.18454,1,10,0.43601912
5698,391819214895185920,-211,0.0135566,0.0158241,-20.5401,-0.133978,-0.177019,-1.89852,-1,1,0.22200412
5699,391819283614662656,211,0.0135566,0.0158241,-20.5401,-0.853212,0.321964,-10.394,1,9,0.91193837
5700,391819558492569600,-211,0.0135566,0.0158241,-20.5401,-0.360458,-0.124539,-0.836497,-1,13,0.38136587
5701,391819627212046336,-211,0.0135566,0.0158241,-20.5401,-0.0786778,0.273568,0.138905,-1,8,0.28465706
5702,391819695931523072,211,0.0135566,0.0158241,-20.5401,-0.499837,0.0529985,0.610046,1,2,0.50263894
